0 1:0.547512 2:0.0361271 3:0.00572453 4:0.17519 5:-0.0477868 6:0.015025 7:0.663674 8:0.333735 9:0.00259108 10:0.0526287 11:0.997409 12:0.650149 13:0.00193521
0 1:0.00593661 2:-0.00637451 3:0.00668037 4:0.0203223 5:-0.0185628 6:0.0405246 7:0.812267 8:0.121813 9:0.0659201 10:0.0123219 11:0.93408 12:0.222111 13:0.0525824
0 1:0.0113348 2:-0.00478232 3:0.00417074 4:0.0179376 5:-0.0037896 6:0.0155889 7:0.463241 8:0.197717 9:0.339043 10:0.0135528 11:0.660957 12:0.184235 13:0.180745
0 1:0.569411 2:0.28016 3:0.0645887 4:0.436592 5:-0.013731 6:0.0161187 7:0.713647 8:0.284139 9:0.00221353 10:0.0681384 11:0.997786 12:0.531556 13:0.00171783
0 1:0.62125 2:0.104904 3:0.00167486 4:0.234524 5:-0.0545288 6:0.0153129 7:0.658029 8:0.339871 9:0.00210018 10:0.0580392 11:0.9979 12:0.624013 13:0.00156255
0 1:0.885041 2:-0.126723 3:-0.00791268 4:0.297111 5:-0.04834 6:0.0160498 7:0.692675 8:0.299674 9:0.00765127 10:0.121168 11:0.992349 12:0.475799 13:0.00581856
0 1:0.496834 2:0.0521848 3:0.0343232 4:0.245481 5:-0.0445204 6:0.0644502 7:0.511132 8:0.391707 9:0.0971609 10:0.184217 11:0.902839 12:0.838527 13:0.0612605
0 1:0.450514 2:0.0902801 3:-0.0114772 4:0.176413 5:0.0370546 6:0.0113645 7:0.66601 8:0.331462 9:0.00252824 10:0.04514 11:0.997472 12:0.653858 13:0.00189166
0 1:0.578124 2:0.118595 3:-0.00283473 4:0.284999 5:-0.0610174 6:0.0171022 7:0.587229 8:0.408081 9:0.00469026 10:0.0773959 11:0.99531 12:0.66181 13:0.00330892
1 1:0.0543989 2:0.0210638 3:0.00475041 4:0.0249273 5:-0.0115188 6:0.0398491 7:0.315459 8:0.5475 9:0.137041 10:0.0297272 11:0.862959 12:0.359768 13:0.0752317
1 1:0.0482083 2:0.0298784 3:0.0143485 4:0.0375307 5:-0.00386577 6:0.0504094 7:0.331664 8:0.552326 9:0.11601 10:0.0325359 11:0.88399 12:0.389935 13:0.0650153
